Unnamed: 0,층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,시야방해점수,좌석공간넓음,휠체어석,1/거리**3,무대정면과의각도,좌우시선각도,상하시선각도
139,1층,E블록,3,1,1층 E블록3열 1,-1125,819,-59,1층 A블록3열 9,1392.791083,38.01878031,31.19293508,100,0,0,3.7011958542192924e-10,0.589,39.98049048254163,2.4278320421547037
140,1층,E블록,3,2,1층 E블록3열 2,-1172,809,-59,1층 A블록3열 8,1425.323121,35.194141,31.19076295,100,0,0,3.453504367510329e-10,0.568,41.41883632053635,2.372386353265044
141,1층,E블록,3,3,1층 E블록3열 3,-1222,798,-59,1층 A블록3열 7,1460.674159,32.36728653,31.14030601,100,0,0,3.208780143575122e-10,0.547,42.889454418346,2.314938528672532
142,1층,E블록,3,4,1층 E블록3열 4,-1269,786,-59,1층 A블록3열 6,1493.866795,29.84768121,31.08199217,100,0,0,2.9996071338423104e-10,0.527,44.26164147531977,2.2634751963901194
143,1층,E블록,3,5,1층 E블록3열 5,-1315,775,-59,1층 A블록3열 5,1527.524468,27.56649085,30.96651204,100,0,0,2.805662796630754e-10,0.508,45.521983787388244,2.2135763799286314
144,1층,E블록,3,6,1층 E블록3열 6,-1362,764,-59,1층 A블록3열 4,1562.760698,25.41081572,30.80696368,100,0,0,2.6201283017324176e-10,0.489,46.74530737320187,2.1636419192839087
145,1층,E블록,3,7,1층 E블록3열 7,-1411,751,-59,1층 A블록3열 3,1599.50086,23.29608515,30.63529273,100,0,0,2.443692557928111e-10,0.47,48.01111847883961,2.113920741180787
146,1층,E블록,3,8,1층 E블록3열 8,-1457,738,-59,1층 A블록3열 2,1634.311476,21.44296823,30.45790041,100,0,0,2.2908439638061817e-10,0.452,49.17197149468154,2.0688747191669457
147,1층,E블록,3,9,1층 E블록3열 9,-1503,725,-59,1층 A블록3열 1,1669.764954,19.73172493,30.25350004,100,0,0,2.1479985073591382e-10,0.434,50.283906863829316,2.0249286002320734
148,1층,A블록,4,1,1층 A블록4열 1,1578,803,-42,1층 E블록4열 10,1771.060981,19.7016506,28.36097444,100,0,0,1.8001117010298654e-10,0.454,48.93137888687367,1.3588737918910907
149,1층,A블록,4,2,1층 A블록4열 2,1530,816,-42,1층 E블록4열 9,1734.508576,21.26831335,28.53188005,100,0,0,1.9163315313706085e-10,0.471,47.82916037446366,1.387515747443205
150,1층,A블록,4,3,1층 A블록4열 3,1482,830,-42,1층 E블록4열 8,1699.113887,22.97693821,28.65950092,100,0,0,2.0386024026176406e-10,0.489,46.65046651395945,1.416425283099316
151,1층,A블록,4,4,1층 A블록4열 4,1435,844,-42,1층 E블록4열 7,1665.330298,24.77561944,28.74856884,100,0,0,2.1652041447316966e-10,0.507,45.43959231194352,1.4451655151078926
152,1층,A블록,4,5,1층 A블록4열 5,1386,856,-42,1층 E블록4열 6,1629.569268,26.72353824,28.85347089,100,0,0,2.3109019701311056e-10,0.525,44.20197787981229,1.4768867395100256
153,1층,A블록,4,6,1층 A블록4열 6,1338,867,-42,1층 E블록4열 5,1594.897175,28.74969821,28.93520532,100,0,0,2.464914920211509e-10,0.544,42.959133650406415,1.509000703880728
154,1층,A블록,4,7,1층 A블록4열 7,1290,879,-42,1층 E블록4열 4,1561.571324,30.92923485,28.95740158,100,0,0,2.626119741084318e-10,0.563,41.63131187851976,1.5412123218437224
155,1층,A블록,4,8,1층 A블록4열 8,1241,891,-42,1층 E블록4열 3,1528.308215,33.28339079,28.93851465,100,0,0,2.801348609906031e-10,0.583,40.22445792795035,1.5747646434128215
156,1층,A블록,4,9,1층 A블록4열 9,1193,902,-42,1층 E블록4열 2,1496.200856,35.7041682,28.88640179,100,0,0,2.985590934559016e-10,0.603,38.80955532422806,1.6085667114341193
157,1층,A블록,4,10,1층 A블록4열 10,1144,912,-42,1층 E블록4열 1,1463.640666,38.28337594,28.80641368,100,0,0,3.1893089936505676e-10,0.623,37.339696825315045,1.6443606502079737
158,1층,B블록,4,1,1층 B블록4열 1,982,943,-42,1층 D블록4열 10,1362.107558,47.53466586,28.12959239,100,0,0,3.9569976450656404e-10,0.693,38.37959260783499,1.766970761153521
159,1층,B블록,4,2,1층 B블록4열 2,929,952,-42,1층 D블록4열 9,1330.830192,50.71969854,27.75644282,100,0,0,4.2425997798384373e-10,0.716,36.51840233703716,1.8085120053107566
160,1층,B블록,4,3,1층 B블록4열 3,875,961,-42,1층 D블록4열 8,1300.349953,53.98694314,27.2728867,100,0,0,4.547987486360022e-10,0.739,34.53712477265665,1.8509181605736846
161,1층,B블록,4,4,1층 B블록4열 4,822,970,-42,1층 D블록4열 7,1272.143074,57.16513971,26.67633357,100,0,0,4.857268673228258e-10,0.763,32.497651468580344,1.8919728219385519
162,1층,B블록,4,5,1층 B블록4열 5,768,978,-42,1층 D블록4열 6,1244.215415,60.35674434,25.97444831,100,0,0,5.191743968359875e-10,0.786,30.360653053244476,1.9344560087550116
163,1층,B블록,4,6,1층 B블록4열 6,715,985,-42,1층 D블록4열 5,1217.872736,63.40775461,25.17527264,100,0,0,5.535976977599712e-10,0.809,28.194413150793757,1.9763148656845604
164,1층,B블록,4,7,1층 B블록4열 7,661,992,-42,1층 D블록4열 4,1192.790426,66.374991,24.2151975,100,0,0,5.89260820694041e-10,0.832,25.895690502977853,2.0178903464946787
165,1층,B블록,4,8,1층 B블록4열 8,607,1000,-42,1층 D블록4열 3,1170.560977,69.11057645,23.06126295,100,0,0,6.23473320751686e-10,0.855,23.47670454503309,2.0562272461639006
166,1층,B블록,4,9,1층 B블록4열 9,553,1005,-42,1층 D블록4열 2,1147.866717,71.75955951,21.83304288,100,0,0,6.611889845567754e-10,0.876,21.040688928311077,2.096898516801007
167,1층,B블록,4,10,1층 B블록4열 10,499,1009,-42,1층 D블록4열 1,1126.430646,74.22968041,20.45759944,100,0,0,6.996593262091905e-10,0.896,18.533607829657107,2.1368210120126263
168,1층,C블록,4,1,1층 C블록4열 1,335,1022,-42,1층 C블록4열 12,1076.323836,80.08062279,15.12331011,100,0,0,8.019940116982292e-10,0.95,18.148556544264384,2.2363472641241655
169,1층,C블록,4,2,1층 C블록4열 2,274,1025,-42,1층 C블록4열 11,1061.821548,81.71024991,12.77245925,100,0,0,8.353056072321726e-10,0.966,14.966203027492902,2.2669069860401683
170,1층,C블록,4,3,1층 C블록4열 3,213,1029,-42,1층 C블록4열 10,1051.652985,82.90337086,10.21056135,100,0,0,8.597706656073862e-10,0.979,11.69489272497504,2.2888376027272055
171,1층,C블록,4,4,1층 C블록4열 4,152,1030,-42,1층 C블록4열 9,1042.001919,83.93326823,7.563280291,100,0,0,8.838823133156652e-10,0.989,8.394710158248127,2.310048353391293
172,1층,C블록,4,5,1층 C블록4열 5,91,1031,-42,1층 C블록4열 8,1035.860029,84.59576981,4.868394552,100,0,0,8.996980403288007e-10,0.996,5.04407293854834,2.3237527385167875
173,1층,C블록,4,6,1층 C블록4열 6,30,1032,-42,1층 C블록4열 7,1033.289892,84.88944662,2.520832096,100,0,0,9.064283013773501e-10,1.0,1.6651060581040371,2.329535871920589
174,1층,C블록,4,7,1층 C블록4열 7,-30,1032,-42,1층 C블록4열 6,1033.289892,84.88944662,2.520832096,100,0,0,9.064283013773501e-10,1.0,1.6651060581040371,2.329535871920589
175,1층,C블록,4,8,1층 C블록4열 8,-91,1031,-42,1층 C블록4열 5,1035.860029,84.59576981,4.868394552,100,0,0,8.996980403288007e-10,0.996,5.04407293854834,2.3237527385167875
176,1층,C블록,4,9,1층 C블록4열 9,-152,1030,-42,1층 C블록4열 4,1042.001919,83.93326823,7.563280291,100,0,0,8.838823133156652e-10,0.989,8.394710158248127,2.310048353391293
177,1층,C블록,4,10,1층 C블록4열 10,-213,1029,-42,1층 C블록4열 3,1051.652985,82.90337086,10.21056135,100,0,0,8.597706656073862e-10,0.979,11.69489272497504,2.2888376027272055
178,1층,C블록,4,11,1층 C블록4열 11,-274,1025,-42,1층 C블록4열 2,1061.821548,81.71024991,12.77245925,100,0,0,8.353056072321726e-10,0.966,14.966203027492902,2.2669069860401683
179,1층,C블록,4,12,1층 C블록4열 12,-335,1022,-42,1층 C블록4열 1,1076.323836,80.08062279,15.12331011,100,0,0,8.019940116982292e-10,0.95,18.148556544264384,2.2363472641241655
180,1층,D블록,4,1,1층 D블록4열 1,-499,1009,-42,1층 B블록4열 10,1126.430646,74.22968041,20.45759944,100,0,0,6.996593262091905e-10,0.896,18.533607829657107,2.1368210120126263
181,1층,D블록,4,2,1층 D블록4열 2,-553,1005,-42,1층 B블록4열 9,1147.866717,71.75955951,21.83304288,100,0,0,6.611889845567754e-10,0.876,21.040688928311077,2.096898516801007
182,1층,D블록,4,3,1층 D블록4열 3,-607,1000,-42,1층 B블록4열 8,1170.560977,69.11057645,23.06126295,100,0,0,6.23473320751686e-10,0.855,23.47670454503309,2.0562272461639006
183,1층,D블록,4,4,1층 D블록4열 4,-661,992,-42,1층 B블록4열 7,1192.790426,66.374991,24.2151975,100,0,0,5.89260820694041e-10,0.832,25.895690502977853,2.0178903464946787
184,1층,D블록,4,5,1층 D블록4열 5,-715,985,-42,1층 B블록4열 6,1217.872736,63.40775461,25.17527264,100,0,0,5.535976977599712e-10,0.809,28.194413150793757,1.9763148656845604
185,1층,D블록,4,6,1층 D블록4열 6,-768,978,-42,1층 B블록4열 5,1244.215415,60.35674434,25.97444831,100,0,0,5.191743968359875e-10,0.786,30.360653053244476,1.9344560087550116
186,1층,D블록,4,7,1층 D블록4열 7,-822,970,-42,1층 B블록4열 4,1272.143074,57.16513971,26.67633357,100,0,0,4.857268673228258e-10,0.763,32.497651468580344,1.8919728219385519
187,1층,D블록,4,8,1층 D블록4열 8,-875,961,-42,1층 B블록4열 3,1300.349953,53.98694314,27.2728867,100,0,0,4.547987486360022e-10,0.739,34.53712477265665,1.8509181605736846
188,1층,D블록,4,9,1층 D블록4열 9,-929,952,-42,1층 B블록4열 2,1330.830192,50.71969854,27.75644282,100,0,0,4.2425997798384373e-10,0.716,36.51840233703716,1.8085120053107566
189,1층,D블록,4,10,1층 D블록4열 10,-982,943,-42,1층 B블록4열 1,1362.107558,47.53466586,28.12959239,100,0,0,3.9569976450656404e-10,0.693,38.37959260783499,1.766970761153521
190,1층,E블록,4,1,1층 E블록4열 1,-1144,912,-42,1층 A블록4열 10,1463.640666,38.28337594,28.80641368,100,0,0,3.1893089936505676e-10,0.623,37.339696825315045,1.6443606502079737
191,1층,E블록,4,2,1층 E블록4열 2,-1193,902,-42,1층 A블록4열 9,1496.200856,35.7041682,28.88640179,100,0,0,2.985590934559016e-10,0.603,38.80955532422806,1.6085667114341193
192,1층,E블록,4,3,1층 E블록4열 3,-1241,891,-42,1층 A블록4열 8,1528.308215,33.28339079,28.93851465,100,0,0,2.801348609906031e-10,0.583,40.22445792795035,1.5747646434128215
193,1층,E블록,4,4,1층 E블록4열 4,-1290,879,-42,1층 A블록4열 7,1561.571324,30.92923485,28.95740158,100,0,0,2.626119741084318e-10,0.563,41.63131187851976,1.5412123218437224
194,1층,E블록,4,5,1층 E블록4열 5,-1338,867,-42,1층 A블록4열 6,1594.897175,28.74969821,28.93520532,100,0,0,2.464914920211509e-10,0.544,42.959133650406415,1.509000703880728
195,1층,E블록,4,6,1층 E블록4열 6,-1386,856,-42,1층 A블록4열 5,1629.569268,26.72353824,28.85347089,100,0,0,2.3109019701311056e-10,0.525,44.20197787981229,1.4768867395100256
196,1층,E블록,4,7,1층 E블록4열 7,-1435,844,-42,1층 A블록4열 4,1665.330298,24.77561944,28.74856884,100,0,0,2.1652041447316966e-10,0.507,45.43959231194352,1.4451655151078926
197,1층,E블록,4,8,1층 E블록4열 8,-1482,830,-42,1층 A블록4열 3,1699.113887,22.97693821,28.65950092,100,0,0,2.0386024026176406e-10,0.489,46.65046651395945,1.416425283099316
198,1층,E블록,4,9,1층 E블록4열 9,-1530,816,-42,1층 A블록4열 2,1734.508576,21.26831335,28.53188005,100,0,0,1.9163315313706085e-10,0.471,47.82916037446366,1.387515747443205
199,1층,E블록,4,10,1층 E블록4열 10,-1578,803,-42,1층 A블록4열 1,1771.060981,19.7016506,28.36097444,100,0,0,1.8001117010298654e-10,0.454,48.93137888687367,1.3588737918910907
200,1층,A블록,5,1,1층 A블록5열 1,1603,894,-24,1층 E블록5열 10,1835.598268,20.97924511,26.81515286,100,0,0,1.616840139101558e-10,0.487,46.69266826682552,0.7491496991942926
201,1층,A블록,5,2,1층 A블록5열 2,1556,908,-24,1층 E블록5열 9,1801.714739,22.46054422,26.8995318,100,0,0,1.7097865879441521e-10,0.504,45.57567017320796,0.7632392343240584
202,1층,A블록,5,3,1층 A블록5열 3,1508,921,-24,1층 E블록5열 8,1767.167508,24.0438477,26.97807738,100,0,0,1.8120361043722827e-10,0.521,44.42706989140073,0.7781610841001656
203,1층,A블록,5,4,1층 A블록5열 4,1460,934,-24,1층 E블록5열 7,1733.35859,25.72548418,27.02637396,100,0,0,1.9201481971817551e-10,0.539,43.23315883889621,0.7933399685284093
204,1층,A블록,5,5,1층 A블록5열 5,1409,948,-24,1층 E블록5열 6,1698.399541,27.62375333,27.03735441,100,0,0,2.0411757901415585e-10,0.558,41.90790416121969,0.8096707774497006
205,1층,A블록,5,6,1층 A블록5열 6,1360,960,-24,1층 E블록5열 5,1664.86516,29.52953008,27.03482022,100,0,0,2.1670194271032631e-10,0.577,40.62367143727162,0.8259806093404526
206,1층,A블록,5,7,1층 A블록5열 7,1312,971,-24,1층 E블록5열 4,1632.409569,31.48602275,27.00714248,100,0,0,2.2988604270103117e-10,0.595,39.33643724305112,0.8424039398270143
207,1층,A블록,5,8,1층 A블록5열 8,1264,983,-24,1층 E블록5열 3,1601.424678,33.55109022,26.91668684,100,0,0,2.434896188540968e-10,0.614,37.969419045402745,0.858704256725598
208,1층,A블록,5,9,1층 A블록5열 9,1212,995,-24,1층 E블록5열 2,1568.293659,35.87639582,26.78511043,100,0,0,2.5924944808763606e-10,0.635,36.456737432838246,0.8768462326143734
209,1층,A블록,5,10,1층 A블록5열 10,1163,1005,-24,1층 E블록5열 1,1537.26055,38.14552396,26.63431315,100,0,0,2.752691572910006e-10,0.654,35.0095102431529,0.8945487966989967
210,1층,B블록,5,1,1층 B블록5열 1,997,1037,-24,1층 D블록5열 10,1438.733471,46.32342052,25.71301645,100,0,0,3.357831958834532e-10,0.721,36.071621188996595,0.9558146232932531
211,1층,B블록,5,2,1층 B블록5열 2,943,1046,-24,1층 D블록5열 9,1408.524405,49.08116646,25.27366319,100,0,0,3.5785482006237544e-10,0.743,34.233833155431086,0.9763162434105866
212,1층,B블록,5,3,1층 B블록5열 3,889,1055,-24,1층 D블록5열 8,1379.826801,51.84018058,24.7368113,100,0,0,3.8065038328337765e-10,0.765,32.31753553491128,0.9966236723192442
213,1층,B블록,5,4,1층 B블록5열 4,835,1064,-24,1층 D블록5열 7,1352.736855,54.56574257,24.09436823,100,0,0,4.039801561158265e-10,0.787,30.322153102330237,1.0165841593025977
214,1층,B블록,5,5,1층 B블록5열 5,780,1072,-24,1층 D블록5열 6,1325.956259,57.29914849,23.35507755,100,0,0,4.289556642547506e-10,0.809,28.2383198127568,1.0371185280342896
215,1층,B블록,5,6,1층 B블록5열 6,726,1079,-24,1층 D블록5열 5,1300.727873,59.91364237,22.53144395,100,0,0,4.544024452738825e-10,0.83,26.132686461378704,1.0572363161975609
216,1층,B블록,5,7,1층 B블록5열 7,671,1087,-24,1층 D블록5열 4,1277.648621,62.42395864,21.53836449,100,0,0,4.79474713533432e-10,0.851,23.885075509493518,1.0763363001824557
217,1층,B블록,5,8,1층 B블록5열 8,617,1094,-24,1층 D블록5열 3,1256.2249,64.76205378,20.45283334,100,0,0,5.044263996314879e-10,0.871,21.62059916706317,1.094694407527998
218,1층,B블록,5,9,1층 B블록5열 9,562,1099,-24,1층 D블록5열 2,1234.593455,67.05216071,19.26309592,100,0,0,5.314080011917329e-10,0.89,19.282257121821544,1.1138770620520715
219,1층,B블록,5,10,1층 B블록5열 10,508,1104,-24,1층 D블록5열 1,1215.506479,69.10978089,17.94930671,100,0,0,5.568371034550627e-10,0.908,16.907520007618555,1.1313704181391815
220,1층,C블록,5,1,1층 C블록5열 1,341,1116,-24,1층 C블록5열 12,1167.181648,74.29609532,13.07310174,100,0,0,6.289044227033743e-10,0.956,16.99082329198615,1.1782190285560308
221,1층,C블록,5,2,1층 C블록5열 2,279,1120,-24,1층 C블록5열 11,1154.476938,75.68172227,10.94938388,100,0,0,6.498965246588898e-10,0.97,13.988085648199085,1.1911868725748898
222,1층,C블록,5,3,1층 C블록5열 3,217,1124,-24,1층 C블록5열 10,1145.006987,76.74426759,8.682288226,100,0,0,6.661554564989271e-10,0.982,10.927115590338403,1.2010401985000623
223,1층,C블록,5,4,1층 C블록5열 4,155,1125,-24,1층 C블록5열 9,1135.881156,77.66368742,6.340666395,100,0,0,6.823407613237532e-10,0.991,7.844696099529596,1.2106909573314957
224,1층,C블록,5,5,1층 C블록5열 5,93,1126,-24,1층 C블록5열 8,1130.088935,78.25810795,3.92403951,100,0,0,6.928865515287227e-10,0.997,4.721527931670717,1.2168972315036894
225,1층,C블록,5,6,1층 C블록5열 6,31,1127,-24,1층 C블록5열 7,1127.681693,78.52410612,1.608899778,100,0,0,6.973333081420431e-10,1.0,1.5756179314850047,1.2194953121087302
226,1층,C블록,5,7,1층 C블록5열 7,-31,1127,-24,1층 C블록5열 6,1127.681693,78.52410612,1.608899778,100,0,0,6.973333081420431e-10,1.0,1.5756179314850047,1.2194953121087302
227,1층,C블록,5,8,1층 C블록5열 8,-93,1126,-24,1층 C블록5열 5,1130.088935,78.25810795,3.92403951,100,0,0,6.928865515287227e-10,0.997,4.721527931670717,1.2168972315036894
228,1층,C블록,5,9,1층 C블록5열 9,-155,1125,-24,1층 C블록5열 4,1135.881156,77.66368742,6.340666395,100,0,0,6.823407613237532e-10,0.991,7.844696099529596,1.2106909573314957
229,1층,C블록,5,10,1층 C블록5열 10,-217,1124,-24,1층 C블록5열 3,1145.006987,76.74426759,8.682288226,100,0,0,6.661554564989271e-10,0.982,10.927115590338403,1.2010401985000623
230,1층,C블록,5,11,1층 C블록5열 11,-279,1120,-24,1층 C블록5열 2,1154.476938,75.68172227,10.94938388,100,0,0,6.498965246588898e-10,0.97,13.988085648199085,1.1911868725748898
231,1층,C블록,5,12,1층 C블록5열 12,-341,1116,-24,1층 C블록5열 1,1167.181648,74.29609532,13.07310174,100,0,0,6.289044227033743e-10,0.956,16.99082329198615,1.1782190285560308
232,1층,D블록,5,1,1층 D블록5열 1,-508,1104,-24,1층 B블록5열 10,1215.506479,69.10978089,17.94930671,100,0,0,5.568371034550627e-10,0.908,16.907520007618555,1.1313704181391815
233,1층,D블록,5,2,1층 D블록5열 2,-562,1099,-24,1층 B블록5열 9,1234.593455,67.05216071,19.26309592,100,0,0,5.314080011917329e-10,0.89,19.282257121821544,1.1138770620520715
234,1층,D블록,5,3,1층 D블록5열 3,-617,1094,-24,1층 B블록5열 8,1256.2249,64.76205378,20.45283334,100,0,0,5.044263996314879e-10,0.871,21.62059916706317,1.094694407527998
235,1층,D블록,5,4,1층 D블록5열 4,-671,1087,-24,1층 B블록5열 7,1277.648621,62.42395864,21.53836449,100,0,0,4.79474713533432e-10,0.851,23.885075509493518,1.0763363001824557
236,1층,D블록,5,5,1층 D블록5열 5,-726,1079,-24,1층 B블록5열 6,1300.727873,59.91364237,22.53144395,100,0,0,4.544024452738825e-10,0.83,26.132686461378704,1.0572363161975609
237,1층,D블록,5,6,1층 D블록5열 6,-780,1072,-24,1층 B블록5열 5,1325.956259,57.29914849,23.35507755,100,0,0,4.289556642547506e-10,0.809,28.2383198127568,1.0371185280342896
238,1층,D블록,5,7,1층 D블록5열 7,-835,1064,-24,1층 B블록5열 4,1352.736855,54.56574257,24.09436823,100,0,0,4.039801561158265e-10,0.787,30.322153102330237,1.0165841593025977
239,1층,D블록,5,8,1층 D블록5열 8,-889,1055,-24,1층 B블록5열 3,1379.826801,51.84018058,24.7368113,100,0,0,3.8065038328337765e-10,0.765,32.31753553491128,0.9966236723192442
240,1층,D블록,5,9,1층 D블록5열 9,-943,1046,-24,1층 B블록5열 2,1408.524405,49.08116646,25.27366319,100,0,0,3.5785482006237544e-10,0.743,34.233833155431086,0.9763162434105866
241,1층,D블록,5,10,1층 D블록5열 10,-997,1037,-24,1층 B블록5열 1,1438.733471,46.32342052,25.71301645,100,0,0,3.357831958834532e-10,0.721,36.071621188996595,0.9558146232932531
242,1층,E블록,5,1,1층 E블록5열 1,-1163,1005,-24,1층 A블록5열 10,1537.26055,38.14552396,26.63431315,100,0,0,2.752691572910006e-10,0.654,35.0095102431529,0.8945487966989967
243,1층,E블록,5,2,1층 E블록5열 2,-1212,995,-24,1층 A블록5열 9,1568.293659,35.87639582,26.78511043,100,0,0,2.5924944808763606e-10,0.635,36.456737432838246,0.8768462326143734
244,1층,E블록,5,3,1층 E블록5열 3,-1264,983,-24,1층 A블록5열 8,1601.424678,33.55109022,26.91668684,100,0,0,2.434896188540968e-10,0.614,37.969419045402745,0.858704256725598
245,1층,E블록,5,4,1층 E블록5열 4,-1312,971,-24,1층 A블록5열 7,1632.409569,31.48602275,27.00714248,100,0,0,2.2988604270103117e-10,0.595,39.33643724305112,0.8424039398270143
246,1층,E블록,5,5,1층 E블록5열 5,-1360,960,-24,1층 A블록5열 6,1664.86516,29.52953008,27.03482022,100,0,0,2.1670194271032631e-10,0.577,40.62367143727162,0.8259806093404526
247,1층,E블록,5,6,1층 E블록5열 6,-1409,948,-24,1층 A블록5열 5,1698.399541,27.62375333,27.03735441,100,0,0,2.0411757901415585e-10,0.558,41.90790416121969,0.8096707774497006
