,Ãþ,ºí·Ï,¿­,³Ñ¹ö,ÀüÃ¼_ÁÂ¼®,X,Y,Z
1519,2Ãþ,Aºí·Ï,1,12,2Ãþ Aºí·Ï1¿­ 12,1187,2005,633
1520,2Ãþ,Aºí·Ï,1,13,2Ãþ Aºí·Ï1¿­ 13,1150,2044,633
1521,2Ãþ,Aºí·Ï,1,14,2Ãþ Aºí·Ï1¿­ 14,1113,2083,633
1522,2Ãþ,Aºí·Ï,1,15,2Ãþ Aºí·Ï1¿­ 15,1076,2122,633
1523,2Ãþ,Aºí·Ï,1,16,2Ãþ Aºí·Ï1¿­ 16,1039,2162,633
1524,2Ãþ,Aºí·Ï,1,17,2Ãþ Aºí·Ï1¿­ 17,1001,2201,633
1525,2Ãþ,Bºí·Ï,1,1,2Ãþ Bºí·Ï1¿­ 1,842,2281,633
1526,2Ãþ,Bºí·Ï,1,2,2Ãþ Bºí·Ï1¿­ 2,787,2286,633
1527,2Ãþ,Bºí·Ï,1,3,2Ãþ Bºí·Ï1¿­ 3,732,2292,633
1528,2Ãþ,Bºí·Ï,1,4,2Ãþ Bºí·Ï1¿­ 4,677,2297,633
1529,2Ãþ,Bºí·Ï,1,5,2Ãþ Bºí·Ï1¿­ 5,622,2302,633
1530,2Ãþ,Bºí·Ï,1,6,2Ãþ Bºí·Ï1¿­ 6,567,2305,633
1531,2Ãþ,Bºí·Ï,1,7,2Ãþ Bºí·Ï1¿­ 7,511,2309,633
1532,2Ãþ,Bºí·Ï,1,8,2Ãþ Bºí·Ï1¿­ 8,456,2312,633
1533,2Ãþ,Bºí·Ï,1,9,2Ãþ Bºí·Ï1¿­ 9,401,2315,633
1534,2Ãþ,Cºí·Ï,1,1,2Ãþ Cºí·Ï1¿­ 1,250,2320,633
1535,2Ãþ,Cºí·Ï,1,2,2Ãþ Cºí·Ï1¿­ 2,200,2322,633
1536,2Ãþ,Cºí·Ï,1,3,2Ãþ Cºí·Ï1¿­ 3,150,2322,633
1537,2Ãþ,Cºí·Ï,1,4,2Ãþ Cºí·Ï1¿­ 4,100,2323,633
1538,2Ãþ,Cºí·Ï,1,5,2Ãþ Cºí·Ï1¿­ 5,50,2324,633
1539,2Ãþ,Cºí·Ï,1,6,2Ãþ Cºí·Ï1¿­ 6,0,2325,633
1540,2Ãþ,Cºí·Ï,1,7,2Ãþ Cºí·Ï1¿­ 7,-50,2324,633
1541,2Ãþ,Cºí·Ï,1,8,2Ãþ Cºí·Ï1¿­ 8,-100,2323,633
1542,2Ãþ,Cºí·Ï,1,9,2Ãþ Cºí·Ï1¿­ 9,-150,2322,633
1543,2Ãþ,Cºí·Ï,1,10,2Ãþ Cºí·Ï1¿­ 10,-200,2322,633
1544,2Ãþ,Cºí·Ï,1,11,2Ãþ Cºí·Ï1¿­ 11,-250,2320,633
1545,2Ãþ,Dºí·Ï,1,1,2Ãþ Dºí·Ï1¿­ 1,-401,2315,633
1546,2Ãþ,Dºí·Ï,1,2,2Ãþ Dºí·Ï1¿­ 2,-456,2312,633
1547,2Ãþ,Dºí·Ï,1,3,2Ãþ Dºí·Ï1¿­ 3,-511,2309,633
1548,2Ãþ,Dºí·Ï,1,4,2Ãþ Dºí·Ï1¿­ 4,-567,2305,633
1549,2Ãþ,Dºí·Ï,1,5,2Ãþ Dºí·Ï1¿­ 5,-622,2302,633
1550,2Ãþ,Dºí·Ï,1,6,2Ãþ Dºí·Ï1¿­ 6,-677,2297,633
1551,2Ãþ,Dºí·Ï,1,7,2Ãþ Dºí·Ï1¿­ 7,-732,2292,633
1552,2Ãþ,Bºí·Ï,2,8,2Ãþ Bºí·Ï2¿­ 8,512,2409,675
1553,2Ãþ,Bºí·Ï,2,9,2Ãþ Bºí·Ï2¿­ 9,459,2412,675
1554,2Ãþ,Eºí·Ï,1,1,2Ãþ Eºí·Ï1¿­ 1,-1001,2201,633
1555,2Ãþ,Eºí·Ï,1,2,2Ãþ Eºí·Ï1¿­ 2,-1039,2162,633
1556,2Ãþ,Eºí·Ï,1,3,2Ãþ Eºí·Ï1¿­ 3,-1076,2122,633
1557,2Ãþ,Eºí·Ï,1,4,2Ãþ Eºí·Ï1¿­ 4,-1113,2083,633
1558,2Ãþ,Eºí·Ï,1,5,2Ãþ Eºí·Ï1¿­ 5,-1150,2044,633
1559,2Ãþ,Eºí·Ï,1,6,2Ãþ Eºí·Ï1¿­ 6,-1187,2005,633
1560,2Ãþ,Eºí·Ï,1,7,2Ãþ Eºí·Ï1¿­ 7,-1225,1965,633
1561,2Ãþ,Eºí·Ï,1,8,2Ãþ Eºí·Ï1¿­ 8,-1262,1926,633
1562,2Ãþ,Eºí·Ï,1,9,2Ãþ Eºí·Ï1¿­ 9,-1299,1887,633
1563,2Ãþ,Eºí·Ï,1,10,2Ãþ Eºí·Ï1¿­ 10,-1336,1847,633
1564,2Ãþ,Eºí·Ï,1,11,2Ãþ Eºí·Ï1¿­ 11,-1373,1808,633
1565,2Ãþ,Eºí·Ï,1,12,2Ãþ Eºí·Ï1¿­ 12,-1411,1769,633
1566,2Ãþ,Eºí·Ï,1,13,2Ãþ Eºí·Ï1¿­ 13,-1448,1730,633
1567,2Ãþ,Eºí·Ï,1,14,2Ãþ Eºí·Ï1¿­ 14,-1485,1690,633
1568,2Ãþ,Eºí·Ï,1,15,2Ãþ Eºí·Ï1¿­ 15,-1522,1651,633
1569,2Ãþ,Eºí·Ï,1,16,2Ãþ Eºí·Ï1¿­ 16,-1559,1612,633
1570,2Ãþ,Eºí·Ï,1,17,2Ãþ Eºí·Ï1¿­ 17,-1597,1573,633
1571,2Ãþ,Aºí·Ï,2,1,2Ãþ Aºí·Ï2¿­ 1,1672,1638,675
1572,2Ãþ,Aºí·Ï,2,2,2Ãþ Aºí·Ï2¿­ 2,1635,1677,675
1573,2Ãþ,Aºí·Ï,2,3,2Ãþ Aºí·Ï2¿­ 3,1599,1716,675
1574,2Ãþ,Aºí·Ï,2,4,2Ãþ Aºí·Ï2¿­ 4,1562,1754,675
1575,2Ãþ,Aºí·Ï,2,5,2Ãþ Aºí·Ï2¿­ 5,1525,1793,675
1576,2Ãþ,Aºí·Ï,2,6,2Ãþ Aºí·Ï2¿­ 6,1489,1832,675
1577,2Ãþ,Aºí·Ï,2,7,2Ãþ Aºí·Ï2¿­ 7,1452,1870,675
1578,2Ãþ,Aºí·Ï,2,8,2Ãþ Aºí·Ï2¿­ 8,1416,1909,675
1579,2Ãþ,Aºí·Ï,2,9,2Ãþ Aºí·Ï2¿­ 9,1379,1948,675
1580,2Ãþ,Aºí·Ï,2,10,2Ãþ Aºí·Ï2¿­ 10,1342,1987,675
1581,2Ãþ,Aºí·Ï,2,11,2Ãþ Aºí·Ï2¿­ 11,1306,2025,675
1582,2Ãþ,Aºí·Ï,2,12,2Ãþ Aºí·Ï2¿­ 12,1269,2064,675
1583,2Ãþ,Aºí·Ï,2,13,2Ãþ Aºí·Ï2¿­ 13,1232,2103,675
1584,2Ãþ,Aºí·Ï,2,14,2Ãþ Aºí·Ï2¿­ 14,1196,2141,675
1585,2Ãþ,Aºí·Ï,2,15,2Ãþ Aºí·Ï2¿­ 15,1159,2180,675
1586,2Ãþ,Aºí·Ï,2,16,2Ãþ Aºí·Ï2¿­ 16,1122,2219,675
1587,2Ãþ,Aºí·Ï,2,17,2Ãþ Aºí·Ï2¿­ 17,1086,2257,675
1588,2Ãþ,Aºí·Ï,2,18,2Ãþ Aºí·Ï2¿­ 18,1049,2296,675
1589,2Ãþ,Bºí·Ï,2,1,2Ãþ Bºí·Ï2¿­ 1,889,2377,675
1590,2Ãþ,Bºí·Ï,2,2,2Ãþ Bºí·Ï2¿­ 2,835,2382,675
1591,2Ãþ,Bºí·Ï,2,3,2Ãþ Bºí·Ï2¿­ 3,782,2387,675
1592,2Ãþ,Bºí·Ï,2,4,2Ãþ Bºí·Ï2¿­ 4,728,2393,675
1593,2Ãþ,Bºí·Ï,2,5,2Ãþ Bºí·Ï2¿­ 5,674,2398,675
1594,2Ãþ,Bºí·Ï,2,6,2Ãþ Bºí·Ï2¿­ 6,620,2402,675
1595,2Ãþ,Bºí·Ï,2,7,2Ãþ Bºí·Ï2¿­ 7,566,2406,675
1596,2Ãþ,Bºí·Ï,3,8,2Ãþ Bºí·Ï3¿­ 8,568,2506,717
1597,2Ãþ,Bºí·Ï,3,9,2Ãþ Bºí·Ï3¿­ 9,515,2509,717
1598,2Ãþ,Bºí·Ï,2,10,2Ãþ Bºí·Ï2¿­ 10,405,2415,675
1599,2Ãþ,Cºí·Ï,2,1,2Ãþ Cºí·Ï2¿­ 1,251,2420,675
1600,2Ãþ,Cºí·Ï,2,2,2Ãþ Cºí·Ï2¿­ 2,200,2422,675
1601,2Ãþ,Cºí·Ï,2,3,2Ãþ Cºí·Ï2¿­ 3,150,2422,675
1602,2Ãþ,Cºí·Ï,2,4,2Ãþ Cºí·Ï2¿­ 4,99,2423,675
1603,2Ãþ,Cºí·Ï,2,5,2Ãþ Cºí·Ï2¿­ 5,49,2424,675
1604,2Ãþ,Cºí·Ï,2,6,2Ãþ Cºí·Ï2¿­ 6,0,2425,675
1605,2Ãþ,Cºí·Ï,2,7,2Ãþ Cºí·Ï2¿­ 7,-49,2424,675
1606,2Ãþ,Cºí·Ï,2,8,2Ãþ Cºí·Ï2¿­ 8,-99,2423,675
1607,2Ãþ,Cºí·Ï,2,9,2Ãþ Cºí·Ï2¿­ 9,-150,2422,675
1608,2Ãþ,Cºí·Ï,2,10,2Ãþ Cºí·Ï2¿­ 10,-200,2422,675
1609,2Ãþ,Cºí·Ï,2,11,2Ãþ Cºí·Ï2¿­ 11,-251,2420,675
1610,2Ãþ,Dºí·Ï,2,1,2Ãþ Dºí·Ï2¿­ 1,-405,2415,675
1611,2Ãþ,Dºí·Ï,2,2,2Ãþ Dºí·Ï2¿­ 2,-459,2412,675
1612,2Ãþ,Dºí·Ï,2,3,2Ãþ Dºí·Ï2¿­ 3,-512,2409,675
1613,2Ãþ,Dºí·Ï,2,4,2Ãþ Dºí·Ï2¿­ 4,-566,2406,675
1614,2Ãþ,Dºí·Ï,2,5,2Ãþ Dºí·Ï2¿­ 5,-620,2402,675
1615,2Ãþ,Dºí·Ï,2,6,2Ãþ Dºí·Ï2¿­ 6,-674,2398,675
1616,2Ãþ,Dºí·Ï,2,7,2Ãþ Dºí·Ï2¿­ 7,-728,2393,675
1617,2Ãþ,Bºí·Ï,4,8,2Ãþ Bºí·Ï4¿­ 8,584,2605,760
1618,2Ãþ,Bºí·Ï,4,9,2Ãþ Bºí·Ï4¿­ 9,527,2608,760
1619,2Ãþ,Dºí·Ï,2,10,2Ãþ Dºí·Ï2¿­ 10,-889,2377,675
1620,2Ãþ,Eºí·Ï,2,1,2Ãþ Eºí·Ï2¿­ 1,-1049,2296,675
1621,2Ãþ,Eºí·Ï,2,2,2Ãþ Eºí·Ï2¿­ 2,-1086,2257,675
1622,2Ãþ,Eºí·Ï,2,3,2Ãþ Eºí·Ï2¿­ 3,-1122,2219,675
1623,2Ãþ,Eºí·Ï,2,4,2Ãþ Eºí·Ï2¿­ 4,-1159,2180,675
1624,2Ãþ,Eºí·Ï,2,5,2Ãþ Eºí·Ï2¿­ 5,-1196,2141,675
1625,2Ãþ,Eºí·Ï,2,6,2Ãþ Eºí·Ï2¿­ 6,-1232,2103,675
1626,2Ãþ,Eºí·Ï,2,7,2Ãþ Eºí·Ï2¿­ 7,-1269,2064,675
1627,2Ãþ,Eºí·Ï,2,8,2Ãþ Eºí·Ï2¿­ 8,-1306,2025,675
1628,2Ãþ,Eºí·Ï,2,9,2Ãþ Eºí·Ï2¿­ 9,-1342,1987,675
1629,2Ãþ,Eºí·Ï,2,10,2Ãþ Eºí·Ï2¿­ 10,-1379,1948,675
1630,2Ãþ,Eºí·Ï,2,11,2Ãþ Eºí·Ï2¿­ 11,-1416,1909,675
1631,2Ãþ,Eºí·Ï,2,12,2Ãþ Eºí·Ï2¿­ 12,-1452,1870,675
1632,2Ãþ,Eºí·Ï,2,13,2Ãþ Eºí·Ï2¿­ 13,-1489,1832,675
1633,2Ãþ,Eºí·Ï,2,14,2Ãþ Eºí·Ï2¿­ 14,-1525,1793,675
1634,2Ãþ,Eºí·Ï,2,15,2Ãþ Eºí·Ï2¿­ 15,-1562,1754,675
1635,2Ãþ,Eºí·Ï,2,16,2Ãþ Eºí·Ï2¿­ 16,-1599,1716,675
1636,2Ãþ,Eºí·Ï,2,17,2Ãþ Eºí·Ï2¿­ 17,-1635,1677,675
1637,2Ãþ,Eºí·Ï,2,18,2Ãþ Eºí·Ï2¿­ 18,-1672,1638,675
1638,2Ãþ,Aºí·Ï,3,1,2Ãþ Aºí·Ï3¿­ 1,1747,1705,717
1639,2Ãþ,Aºí·Ï,3,2,2Ãþ Aºí·Ï3¿­ 2,1709,1745,717
1640,2Ãþ,Aºí·Ï,3,3,2Ãþ Aºí·Ï3¿­ 3,1671,1785,717
1641,2Ãþ,Aºí·Ï,3,4,2Ãþ Aºí·Ï3¿­ 4,1633,1825,717
1642,2Ãþ,Aºí·Ï,3,5,2Ãþ Aºí·Ï3¿­ 5,1594,1866,717
1643,2Ãþ,Aºí·Ï,3,6,2Ãþ Aºí·Ï3¿­ 6,1556,1906,717
1644,2Ãþ,Aºí·Ï,3,7,2Ãþ Aºí·Ï3¿­ 7,1518,1946,717
1645,2Ãþ,Aºí·Ï,3,8,2Ãþ Aºí·Ï3¿­ 8,1480,1987,717
1646,2Ãþ,Aºí·Ï,3,9,2Ãþ Aºí·Ï3¿­ 9,1442,2027,717
1647,2Ãþ,Aºí·Ï,3,10,2Ãþ Aºí·Ï3¿­ 10,1404,2067,717
1648,2Ãþ,Aºí·Ï,3,11,2Ãþ Aºí·Ï3¿­ 11,1365,2107,717
1649,2Ãþ,Aºí·Ï,3,12,2Ãþ Aºí·Ï3¿­ 12,1327,2148,717
1650,2Ãþ,Aºí·Ï,3,13,2Ãþ Aºí·Ï3¿­ 13,1289,2188,717
1651,2Ãþ,Aºí·Ï,3,14,2Ãþ Aºí·Ï3¿­ 14,1251,2228,717
1652,2Ãþ,Aºí·Ï,3,15,2Ãþ Aºí·Ï3¿­ 15,1213,2269,717
1653,2Ãþ,Aºí·Ï,3,16,2Ãþ Aºí·Ï3¿­ 16,1175,2309,717
1654,2Ãþ,Aºí·Ï,3,17,2Ãþ Aºí·Ï3¿­ 17,1136,2349,717
1655,2Ãþ,Aºí·Ï,3,18,2Ãþ Aºí·Ï3¿­ 18,1098,2390,717
1656,2Ãþ,Bºí·Ï,3,1,2Ãþ Bºí·Ï3¿­ 1,938,2473,717
1657,2Ãþ,Bºí·Ï,3,2,2Ãþ Bºí·Ï3¿­ 2,885,2478,717
1658,2Ãþ,Bºí·Ï,3,3,2Ãþ Bºí·Ï3¿­ 3,832,2483,717
1659,2Ãþ,Bºí·Ï,3,4,2Ãþ Bºí·Ï3¿­ 4,780,2488,717
1660,2Ãþ,Bºí·Ï,3,5,2Ãþ Bºí·Ï3¿­ 5,727,2493,717
1661,2Ãþ,Bºí·Ï,3,6,2Ãþ Bºí·Ï3¿­ 6,674,2498,717
1662,2Ãþ,Bºí·Ï,3,7,2Ãþ Bºí·Ï3¿­ 7,621,2502,717
1663,2Ãþ,Bºí·Ï,5,8,2Ãþ Bºí·Ï5¿­ 8,640,2701,802
1664,2Ãþ,Bºí·Ï,5,9,2Ãþ Bºí·Ï5¿­ 9,584,2705,802
1665,2Ãþ,Bºí·Ï,3,10,2Ãþ Bºí·Ï3¿­ 10,462,2512,717
1666,2Ãþ,Bºí·Ï,3,11,2Ãþ Bºí·Ï3¿­ 11,409,2515,717
1667,2Ãþ,Cºí·Ï,3,1,2Ãþ Cºí·Ï3¿­ 1,255,2520,717
1668,2Ãþ,Cºí·Ï,3,2,2Ãþ Cºí·Ï3¿­ 2,204,2522,717
1669,2Ãþ,Cºí·Ï,3,3,2Ãþ Cºí·Ï3¿­ 3,153,2522,717
1670,2Ãþ,Cºí·Ï,3,4,2Ãþ Cºí·Ï3¿­ 4,102,2523,717
1671,2Ãþ,Cºí·Ï,3,5,2Ãþ Cºí·Ï3¿­ 5,51,2524,717
1672,2Ãþ,Cºí·Ï,3,6,2Ãþ Cºí·Ï3¿­ 6,0,2525,717
1673,2Ãþ,Cºí·Ï,3,7,2Ãþ Cºí·Ï3¿­ 7,-51,2524,717
1674,2Ãþ,Cºí·Ï,3,8,2Ãþ Cºí·Ï3¿­ 8,-102,2523,717
1675,2Ãþ,Cºí·Ï,3,9,2Ãþ Cºí·Ï3¿­ 9,-153,2522,717
1676,2Ãþ,Cºí·Ï,3,10,2Ãþ Cºí·Ï3¿­ 10,-204,2522,717
1677,2Ãþ,Cºí·Ï,3,11,2Ãþ Cºí·Ï3¿­ 11,-255,2520,717
1678,2Ãþ,Dºí·Ï,3,1,2Ãþ Dºí·Ï3¿­ 1,-409,2515,717
1679,2Ãþ,Dºí·Ï,3,2,2Ãþ Dºí·Ï3¿­ 2,-462,2512,717
1680,2Ãþ,Dºí·Ï,3,3,2Ãþ Dºí·Ï3¿­ 3,-515,2509,717
1681,2Ãþ,Dºí·Ï,3,4,2Ãþ Dºí·Ï3¿­ 4,-568,2506,717
1682,2Ãþ,Dºí·Ï,3,5,2Ãþ Dºí·Ï3¿­ 5,-621,2502,717
1683,2Ãþ,Dºí·Ï,3,6,2Ãþ Dºí·Ï3¿­ 6,-674,2498,717
1684,2Ãþ,Dºí·Ï,3,7,2Ãþ Dºí·Ï3¿­ 7,-727,2493,717
1685,2Ãþ,Aºí·Ï,6,1,2Ãþ Aºí·Ï6¿­ 1,1843,2040,845
1686,2Ãþ,Aºí·Ï,6,2,2Ãþ Aºí·Ï6¿­ 2,1809,2075,845
1687,2Ãþ,Dºí·Ï,3,10,2Ãþ Dºí·Ï3¿­ 10,-885,2478,717
1688,2Ãþ,Dºí·Ï,3,11,2Ãþ Dºí·Ï3¿­ 11,-938,2473,717
1689,2Ãþ,Eºí·Ï,3,1,2Ãþ Eºí·Ï3¿­ 1,-1098,2390,717
1690,2Ãþ,Eºí·Ï,3,2,2Ãþ Eºí·Ï3¿­ 2,-1136,2349,717
1691,2Ãþ,Eºí·Ï,3,3,2Ãþ Eºí·Ï3¿­ 3,-1175,2309,717
1692,2Ãþ,Eºí·Ï,3,4,2Ãþ Eºí·Ï3¿­ 4,-1213,2269,717
1693,2Ãþ,Eºí·Ï,3,5,2Ãþ Eºí·Ï3¿­ 5,-1251,2228,717
1694,2Ãþ,Eºí·Ï,3,6,2Ãþ Eºí·Ï3¿­ 6,-1289,2188,717
1695,2Ãþ,Eºí·Ï,3,7,2Ãþ Eºí·Ï3¿­ 7,-1327,2148,717
1696,2Ãþ,Eºí·Ï,3,8,2Ãþ Eºí·Ï3¿­ 8,-1365,2107,717
1697,2Ãþ,Eºí·Ï,3,9,2Ãþ Eºí·Ï3¿­ 9,-1404,2067,717
1698,2Ãþ,Eºí·Ï,3,10,2Ãþ Eºí·Ï3¿­ 10,-1442,2027,717
1699,2Ãþ,Eºí·Ï,3,11,2Ãþ Eºí·Ï3¿­ 11,-1480,1987,717
1700,2Ãþ,Eºí·Ï,3,12,2Ãþ Eºí·Ï3¿­ 12,-1518,1946,717
1701,2Ãþ,Eºí·Ï,3,13,2Ãþ Eºí·Ï3¿­ 13,-1556,1906,717
1702,2Ãþ,Eºí·Ï,3,14,2Ãþ Eºí·Ï3¿­ 14,-1594,1866,717
1703,2Ãþ,Eºí·Ï,3,15,2Ãþ Eºí·Ï3¿­ 15,-1633,1825,717
1704,2Ãþ,Eºí·Ï,3,16,2Ãþ Eºí·Ï3¿­ 16,-1671,1785,717
1705,2Ãþ,Eºí·Ï,3,17,2Ãþ Eºí·Ï3¿­ 17,-1709,1745,717
1706,2Ãþ,Eºí·Ï,3,18,2Ãþ Eºí·Ï3¿­ 18,-1747,1705,717
1707,2Ãþ,Aºí·Ï,4,1,2Ãþ Aºí·Ï4¿­ 1,1822,1771,760
1708,2Ãþ,Aºí·Ï,4,2,2Ãþ Aºí·Ï4¿­ 2,1785,1810,760
1709,2Ãþ,Aºí·Ï,4,3,2Ãþ Aºí·Ï4¿­ 3,1747,1850,760
1710,2Ãþ,Aºí·Ï,4,4,2Ãþ Aºí·Ï4¿­ 4,1709,1890,760
1711,2Ãþ,Aºí·Ï,4,5,2Ãþ Aºí·Ï4¿­ 5,1672,1929,760
1712,2Ãþ,Aºí·Ï,4,6,2Ãþ Aºí·Ï4¿­ 6,1634,1969,760
1713,2Ãþ,Aºí·Ï,4,7,2Ãþ Aºí·Ï4¿­ 7,1597,2009,760
1714,2Ãþ,Aºí·Ï,4,8,2Ãþ Aºí·Ï4¿­ 8,1559,2049,760
1715,2Ãþ,Aºí·Ï,4,9,2Ãþ Aºí·Ï4¿­ 9,1521,2088,760
1716,2Ãþ,Aºí·Ï,4,10,2Ãþ Aºí·Ï4¿­ 10,1484,2128,760
1717,2Ãþ,Aºí·Ï,4,11,2Ãþ Aºí·Ï4¿­ 11,1446,2168,760
1718,2Ãþ,Aºí·Ï,4,12,2Ãþ Aºí·Ï4¿­ 12,1409,2207,760
1719,2Ãþ,Aºí·Ï,4,13,2Ãþ Aºí·Ï4¿­ 13,1371,2247,760
1720,2Ãþ,Aºí·Ï,4,14,2Ãþ Aºí·Ï4¿­ 14,1333,2287,760
1721,2Ãþ,Aºí·Ï,4,15,2Ãþ Aºí·Ï4¿­ 15,1296,2327,760
1722,2Ãþ,Aºí·Ï,4,16,2Ãþ Aºí·Ï4¿­ 16,1258,2366,760
1723,2Ãþ,Aºí·Ï,4,17,2Ãþ Aºí·Ï4¿­ 17,1220,2406,760
1724,2Ãþ,Aºí·Ï,4,18,2Ãþ Aºí·Ï4¿­ 18,1183,2446,760
1725,2Ãþ,Aºí·Ï,4,19,2Ãþ Aºí·Ï4¿­ 19,1145,2485,760
1726,2Ãþ,Bºí·Ï,4,1,2Ãþ Bºí·Ï4¿­ 1,984,2569,760
1727,2Ãþ,Bºí·Ï,4,2,2Ãþ Bºí·Ï4¿­ 2,927,2575,760
1728,2Ãþ,Bºí·Ï,4,3,2Ãþ Bºí·Ï4¿­ 3,870,2580,760
1729,2Ãþ,Bºí·Ï,4,4,2Ãþ Bºí·Ï4¿­ 4,813,2585,760
1730,2Ãþ,Bºí·Ï,4,5,2Ãþ Bºí·Ï4¿­ 5,755,2591,760
1731,2Ãþ,Bºí·Ï,4,6,2Ãþ Bºí·Ï4¿­ 6,698,2596,760
1732,2Ãþ,Bºí·Ï,4,7,2Ãþ Bºí·Ï4¿­ 7,641,2601,760
1733,2Ãþ,Bºí·Ï,7,8,2Ãþ Bºí·Ï7¿­ 8,750,2893,888
1734,2Ãþ,Bºí·Ï,7,9,2Ãþ Bºí·Ï7¿­ 9,696,2898,888
1735,2Ãþ,Bºí·Ï,4,10,2Ãþ Bºí·Ï4¿­ 10,470,2612,760
1736,2Ãþ,Bºí·Ï,4,11,2Ãþ Bºí·Ï4¿­ 11,412,2615,760
1737,2Ãþ,Cºí·Ï,4,1,2Ãþ Cºí·Ï4¿­ 1,262,2620,760
1738,2Ãþ,Cºí·Ï,4,2,2Ãþ Cºí·Ï4¿­ 2,215,2621,760
1739,2Ãþ,Cºí·Ï,4,3,2Ãþ Cºí·Ï4¿­ 3,167,2622,760
1740,2Ãþ,Cºí·Ï,4,4,2Ãþ Cºí·Ï4¿­ 4,119,2623,760
1741,2Ãþ,Cºí·Ï,4,5,2Ãþ Cºí·Ï4¿­ 5,72,2624,760
1742,2Ãþ,Cºí·Ï,4,6,2Ãþ Cºí·Ï4¿­ 6,24,2624,760
1743,2Ãþ,Cºí·Ï,4,7,2Ãþ Cºí·Ï4¿­ 7,-24,2624,760
1744,2Ãþ,Cºí·Ï,4,8,2Ãþ Cºí·Ï4¿­ 8,-72,2624,760
1745,2Ãþ,Cºí·Ï,4,9,2Ãþ Cºí·Ï4¿­ 9,-119,2623,760
1746,2Ãþ,Cºí·Ï,4,10,2Ãþ Cºí·Ï4¿­ 10,-167,2622,760
1747,2Ãþ,Cºí·Ï,4,11,2Ãþ Cºí·Ï4¿­ 11,-215,2621,760
1748,2Ãþ,Cºí·Ï,4,12,2Ãþ Cºí·Ï4¿­ 12,-262,2620,760
1749,2Ãþ,Dºí·Ï,4,1,2Ãþ Dºí·Ï4¿­ 1,-412,2615,760
1750,2Ãþ,Dºí·Ï,4,2,2Ãþ Dºí·Ï4¿­ 2,-470,2612,760
1751,2Ãþ,Dºí·Ï,4,3,2Ãþ Dºí·Ï4¿­ 3,-527,2608,760
1752,2Ãþ,Dºí·Ï,4,4,2Ãþ Dºí·Ï4¿­ 4,-584,2605,760
1753,2Ãþ,Dºí·Ï,4,5,2Ãþ Dºí·Ï4¿­ 5,-641,2601,760
1754,2Ãþ,Dºí·Ï,4,6,2Ãþ Dºí·Ï4¿­ 6,-698,2596,760
1755,2Ãþ,Dºí·Ï,4,7,2Ãþ Dºí·Ï4¿­ 7,-755,2591,760
1756,2Ãþ,Dºí·Ï,1,8,2Ãþ Dºí·Ï1¿­ 8,-787,2286,633
1757,2Ãþ,Dºí·Ï,1,9,2Ãþ Dºí·Ï1¿­ 9,-842,2281,633
1758,2Ãþ,Dºí·Ï,4,10,2Ãþ Dºí·Ï4¿­ 10,-927,2575,760
1759,2Ãþ,Dºí·Ï,4,11,2Ãþ Dºí·Ï4¿­ 11,-984,2569,760
1760,2Ãþ,Eºí·Ï,4,1,2Ãþ Eºí·Ï4¿­ 1,-1145,2485,760
1761,2Ãþ,Eºí·Ï,4,2,2Ãþ Eºí·Ï4¿­ 2,-1183,2446,760
1762,2Ãþ,Eºí·Ï,4,3,2Ãþ Eºí·Ï4¿­ 3,-1220,2406,760
1763,2Ãþ,Eºí·Ï,4,4,2Ãþ Eºí·Ï4¿­ 4,-1258,2366,760
1764,2Ãþ,Eºí·Ï,4,5,2Ãþ Eºí·Ï4¿­ 5,-1296,2327,760
1765,2Ãþ,Eºí·Ï,4,6,2Ãþ Eºí·Ï4¿­ 6,-1333,2287,760
1766,2Ãþ,Eºí·Ï,4,7,2Ãþ Eºí·Ï4¿­ 7,-1371,2247,760
1767,2Ãþ,Eºí·Ï,4,8,2Ãþ Eºí·Ï4¿­ 8,-1409,2207,760
1768,2Ãþ,Eºí·Ï,4,9,2Ãþ Eºí·Ï4¿­ 9,-1446,2168,760
1769,2Ãþ,Eºí·Ï,4,10,2Ãþ Eºí·Ï4¿­ 10,-1484,2128,760
1770,2Ãþ,Eºí·Ï,4,11,2Ãþ Eºí·Ï4¿­ 11,-1521,2088,760
1771,2Ãþ,Eºí·Ï,4,12,2Ãþ Eºí·Ï4¿­ 12,-1559,2049,760
1772,2Ãþ,Eºí·Ï,4,13,2Ãþ Eºí·Ï4¿­ 13,-1597,2009,760
1773,2Ãþ,Eºí·Ï,4,14,2Ãþ Eºí·Ï4¿­ 14,-1634,1969,760
1774,2Ãþ,Eºí·Ï,4,15,2Ãþ Eºí·Ï4¿­ 15,-1672,1929,760
1775,2Ãþ,Eºí·Ï,4,16,2Ãþ Eºí·Ï4¿­ 16,-1709,1890,760
1776,2Ãþ,Eºí·Ï,4,17,2Ãþ Eºí·Ï4¿­ 17,-1747,1850,760
1777,2Ãþ,Eºí·Ï,4,18,2Ãþ Eºí·Ï4¿­ 18,-1785,1810,760
1778,2Ãþ,Eºí·Ï,4,19,2Ãþ Eºí·Ï4¿­ 19,-1822,1771,760
1779,2Ãþ,Aºí·Ï,5,1,2Ãþ Aºí·Ï5¿­ 1,1900,1834,802
1780,2Ãþ,Aºí·Ï,5,2,2Ãþ Aºí·Ï5¿­ 2,1862,1874,802
1781,2Ãþ,Aºí·Ï,5,3,2Ãþ Aºí·Ï5¿­ 3,1825,1913,802
